,track_artistid,track_genre
3373,4sf3QZW8a3xZ14IGsOAzoy,alternative dance
3374,21mKp7DqtSNHhCAU2ugvUw,chillwave
3375,25w2vpqq7dYleBAqMx7Ijx,alternative dance
3376,5sHn9ENA6XtnLmOrVQt2BB,vapor soul
3377,0aA1GTrIMutjIh4GlPPUVN,australian indie
3378,1Na1sVrGWKwAigaW7a6hi5,pop edm
3379,6M6LWvHKgBle8SUtSpq6SU,chillhop
3380,6l5dAUNRhHnRSPPmRJSKQr,uk alternative pop
3381,7G1GBhoKtEPnP86X2PvEYO,adult standards
3382,6xrCU6zdcSTsG2hLrojpmI,gothenburg indie
3383,4NZvixzsSefsNiIqXn0NDe,electropop
3384,25IdOX2HbRLOCP98XoJujb,
3385,5RTLRtXjbXI2lSXc6jxlAz,alternative r&b
3386,1iGuChqxLqc0WZSCTfS45a,
3387,50lhyY7UVI9NyVHl79rVgk,nyc pop
3388,64KQFDwoHrqAvJegAGAGxX,
3389,6nS5roXSAGhTGr34W6n7Et,house
3390,0ttHbJjRLbyrOgRy0oUMug,
3391,6wFwvxJkurQPU2UdeD4qVt,australian indie
3392,0Yh5vHNrVsgQ9UEcj8Rqss,
3393,1deVrxjIl8NdenVpoSUiKi,
3394,7Ltu3iMfSAMBcu8W1KxpBB,
3395,0RGps5ypicBCu2y0Cy2skj,
3396,6pJY5At9SiMpAOBrw9YosS,deep house
3397,3TQ2taKTip3uFICbu5aIJq,float house
3398,3ndq9cOqNc3DEQOBsO10DG,
3399,0QTO0QZDjoyXxRtIgAU4GY,russian alt pop
3400,6QAXPFWafsrhltnhogrQ1P,deep house
3401,59oA5WbbQvomJz2BuRG071,indie soul
3402,5EMhnsc8XoFAR7Cpb8TjPv,
3403,6j7oCqripDrP3x226wAF5H,swedish electronic
3404,5zVhnqOyQesaJrFSC0wShT,swedish electronic
3405,163htIH0QGu4ZDcR7B0aUW,balearic
3406,7LTSTQkL7iK7zndjFQgHQo,deep house
3407,6G5wDM1Vmsscql7qRtcLH0,electrofox
3408,3oKRxpszQKUjjaHz388fVA,aussietronica
3409,5441nqOH4evDBl4IISiadm,polish alternative
3410,6pJY5At9SiMpAOBrw9YosS,deep house
3411,0Vw76uk7P8yVtTClWyOhac,pop
3412,29I1Awr514OmaSKE0aYBPf,
3413,3OoNpyvA82LedOZWG3WE8Z,deep house
3414,4Vjb3OJHilpgTWYYNXeJTw,
3415,6j7oCqripDrP3x226wAF5H,swedish electronic
3416,5FIfw6s4iYUFu6tA3iIIOQ,future garage
3417,6pJY5At9SiMpAOBrw9YosS,deep house
3418,5tb6pZdgWLr5oHOlSgtiqk,swedish tropical house
3419,6pJY5At9SiMpAOBrw9YosS,deep house
3420,4Vjb3OJHilpgTWYYNXeJTw,
3421,6j7oCqripDrP3x226wAF5H,swedish electronic
3422,6dQgfj4Lo9jS2x2vgPkOBK,deep disco
3423,7LTSTQkL7iK7zndjFQgHQo,deep house
3424,5rS3QIZCVJiqURLRhc0KW5,
3425,4bS7w1U8P3Zuaa5jmj3mvN,uk alternative pop
3426,1deVrxjIl8NdenVpoSUiKi,
3427,4Hl6TEQAFgH0XrZq4f8okX,deep house
3428,3iKatcdLBE1YxiAyvcow4w,funk
3429,6xqpdCiMM646Q6nAD5n3vO,indie anthem-folk
3430,5rzLwPhUU0Fh8KEM021KHa,
3431,4mHvZlo1KyW4kW3F1FE1q5,
3432,5FIfw6s4iYUFu6tA3iIIOQ,future garage
3433,6QAXPFWafsrhltnhogrQ1P,deep house
3434,1kR99O4MgSTasyeJh8UFCg,deep house
3435,5BHnxVD8DTBy2sVlHFaMwS,
3436,1vC5TVxVBiFxGAZRps32PO,
3437,6nS5roXSAGhTGr34W6n7Et,house
3438,2MOPniB13fzGM1MqVxKjHd,
3439,4Hl6TEQAFgH0XrZq4f8okX,deep house
3440,2o7L9DNcmzocYll1o0GGTU,ambient house
3441,1q4zY8qzOsCqIypqC5iQnd,future funk
3442,1XFbnj1jNNzzyg46ni3dnr,filter house
3443,0r4d3UdcQlNjYRaFAbEZgh,kora
3444,1iwseab2dozTUHoF5taAdf,scandipop
3445,3U6FqAuXdKYRrGUIyv9MWa,filter house
3446,5cdE65wvlFqMFAeQ29MZgr,
3447,0ZkJ54ZnjZt0ZuoQpXbR8U,
3448,4BIUrqQlg2nOgFdem5DTup,swedish house
3449,30FDJPN3RtwJZ20g5YGCRX,future funk
3450,5cdE65wvlFqMFAeQ29MZgr,
3451,3oKRxpszQKUjjaHz388fVA,aussietronica
3452,0Vw76uk7P8yVtTClWyOhac,pop
3453,7AxsxgkjoKkW4TtLuXeHua,
3454,1Ydl0Zxt4RZCfl15pzQTaW,
3455,27ze6hCgfr3HcDZAHY60pg,electropop
3456,0s0nktI1hRDRcexcJGkZ2D,
3457,6nS5roXSAGhTGr34W6n7Et,house
3458,6nS5roXSAGhTGr34W6n7Et,house
3459,4ZedOHbnyLaFvvMuY6uaOM,
3460,2FybCOkpsTiXYNccjPpiYh,
3461,1U6zrotpn78aWOuV4aaaOQ,
3462,5GyUtaUuEnR7uhRF3jDj4s,deep house
3463,4udfBn2nJQ6bHoMrr2lKpz,uk house
3464,586uxXMyD5ObPuzjtrzO1Q,
3465,4sf3QZW8a3xZ14IGsOAzoy,alternative dance
3466,21mKp7DqtSNHhCAU2ugvUw,chillwave
3467,1Na1sVrGWKwAigaW7a6hi5,pop edm
3468,3HRRzIZNQFus3xlUx2xKy1,deep euro house
3469,3iOvXCl6edW5Um0fXEBRXy,downtempo
3470,6nS5roXSAGhTGr34W6n7Et,house
3471,73A3bLnfnz5BoQjb4gNCga,ambient house
3472,6pJY5At9SiMpAOBrw9YosS,deep house
3473,65A90NWrD8qdbNtsRgVXdf,
3474,2o7L9DNcmzocYll1o0GGTU,ambient house
3475,2GTGi2RC8sajDRwBXKpWYg,float house
3476,41ZhnBiaqeoe6asIzVDvqP,organic house
3477,7A0awCXkE1FtSU8B0qwOJQ,electronica
3478,5BHnxVD8DTBy2sVlHFaMwS,
3479,1vC5TVxVBiFxGAZRps32PO,
3480,2vEwdOqCXpJywpl642Ebc2,
3481,4eey1xupRaUay0mrN6b0FZ,
3482,3NaMuUYTIGm6CC3YqTuTvi,montreal indie
3483,6yCdWsTDt4Dmb5GMZd5QLb,bulgarian electronic
3484,77Rl2fZAHgCfAjqB5X7dfH,
3485,6pJY5At9SiMpAOBrw9YosS,deep house
3486,1kR99O4MgSTasyeJh8UFCg,deep house
3487,5FIfw6s4iYUFu6tA3iIIOQ,future garage
3488,7LTSTQkL7iK7zndjFQgHQo,deep house
3489,0IF4B0ZFCLAbcshTusfEl1,chicago house
3490,6nxWCVXbOlEVRexSbLsTer,australian dance
3491,5EMhnsc8XoFAR7Cpb8TjPv,
3492,6nS5roXSAGhTGr34W6n7Et,house
3493,6nS5roXSAGhTGr34W6n7Et,house
3494,0s0nktI1hRDRcexcJGkZ2D,
3495,1Na1sVrGWKwAigaW7a6hi5,pop edm
3496,6nS5roXSAGhTGr34W6n7Et,house
3497,65A90NWrD8qdbNtsRgVXdf,
3498,5p1ichthTka1KT0iUvrlIu,chillhop
3499,2TUtwEDqoXZOapCTgMrcvj,danish electropop
3500,45Ui3GdcxzbdJhhTtZLXO8,chillhop
3501,1uiEZYehlNivdK3iQyAbye,indie soul
3502,3i7IUsb5VsiJAKqX2Md9Fc,alternative hip hop
3503,0Q2Tc5yZFJpumLMc7Yz4e4,chillhop
3504,76HrK2f7GCk4phitcHr60T,new orleans funk
3505,3Sz7ZnJQBIHsXLUSo0OQtM,edmonton indie
3506,1HhSYZFNNPTTZuOlSfZUJP,colombian indie
3507,5G9KNn0wPij85ybA1k2Opo,
3508,6TztMelKE7ig8s8798deFu,
3509,7KGI0OwY8iAL5rI5p47YyK,alternative r&b
3510,5BCLvW3qaUm39VjiZ8INmm,vapor twitch
3511,4OvLy4oD9IFQ8YCbbMDVRD,victoria bc indie
3512,6QrRSfwkZsixVIgDRhpToh,chillhop
3513,5x0R3zoC09GMiRJomoexLV,
3514,2lHSlOOSjpb0qKUkrpXT6J,danish jazz
3515,15zxwAfOdT7WmQeFWPJtKi,indie jazz
3516,1Goe2NezNnym45kco2xTk6,alternative r&b
3517,7oZLKL1GjYiaAgssXsLmW8,australian indie
3518,0fTav4sBLmYOAzKuJw0grL,alternative r&b
3519,2FdGoGN8SKxgxhUlP9aMDO,chillhop
3520,6cN5TvotJoRbhYHoCHw8BI,chillhop
3521,30A0dNl1aYj4oOaMJKQk6Q,danish indie pop
3522,3pqAGIw1dthOiaFvDERi74,uk contemporary jazz
3523,1isCvsa0zmYMVRPkPVmNC2,
3524,4N5uaLp0vHh7627UsS9GoG,
3525,7KH5fBS44kdTebdgzspYtJ,
3526,2kU7oX1Uxv4xalarIEjMpm,bristol indie
3527,7Hd0lYdRWgRhDVdV7bEXvp,deep soul house
3528,1ifC4znYCvmMSJ0rght5JS,indie anthem-folk
3529,7vByi0TCh4wNTdqNK7dNqe,basel indie
3530,1cOFPHHf20vU7zghrpz1X2,
3531,0jSIcdNjvPBgxYy7r9LCOw,balearic
3532,4fpbUiU0gUoOO2S3JGRbXA,australian reggae fusion
3533,44insiIQApkRaCMIbuaISJ,chillhop
3534,4PE4i9qqfT0fpCm76kcuuB,
3535,4cm8GrJ4fx7P2h9shNhUia,dutch indie
3536,2ABBMkcUeM9hdpimo86mo6,chillwave
3537,5lDtfHPqWN6MG9tFywnW8J,indie jazz
3538,5Mi8XCo8Dd0WC1lmvh8lEy,
3539,6oPQiSj92N4mk5jXLtX1bl,alternative r&b
3540,7wg1qvie3KqDNQbAkTdbX0,edm
3541,6BkeI9oZkqskZ4XMwy5OFl,indie garage rock
3542,33WEbJHirq23bohapH3pI9,aussietronica
3543,45Ui3GdcxzbdJhhTtZLXO8,chillhop
3544,2lHSlOOSjpb0qKUkrpXT6J,danish jazz
3545,2ffi5jpoJUZy24fTeNsFMa,deep house
3546,6GUoU3k0b3qF1T06UvyAhk,jazz quartet
3547,3E6Tbv49KoKnCoGqHJHQGx,south african alternative
3548,38OPqGlHHCPAsL87VM10Su,chillhop
3549,5GArPXRmy5WUjYkkc0KVbp,
3550,1uiEZYehlNivdK3iQyAbye,indie soul
3551,1fiNhmbYbXdn64vyo3xNUB,
3552,2o7L9DNcmzocYll1o0GGTU,ambient house
3553,0aoTIxQJvGyH2vLza8yOe5,lo-fi beats
3554,6Yae9Ia1nq6JLLojBzwN1r,deep house
3555,64StAk1W7veJKQ9x0rlE2R,chillhop
3556,5a0etAzO5V26gvlbmHzT9W,downtempo
3557,0M7GyeyRi2fG8c1LdP4jhi,vapor soul
3558,61KbmY6DzskmM3MnXLanpH,
3559,2VNtLWlwWghbNHvtPcM69G,
3560,0vUTfcBDZZo2OUQJci5UNZ,alternative dance
3561,1PTEiCpkzNkLNgMi1LL8JR,deep house
3562,2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic
3563,6xrIXAjnPpgitqGcPFsl6f,neo-classical
3564,5MoL5d3AlKvOiCVnyIGOBW,bristol indie
3565,1G7gnADvqf4mwWpZjK49Cy,german soundtrack
3566,2GE6MAdyGzeXpY9TwIYd3l,chillwave
3567,1jVvXqdwDHekLwFBamrcUx,indie soul
3568,0IVapwlnM3dEOiMsHXsghT,bass music
3569,1byiL1WtteUjvqT6GhlEfh,new french touch
3570,2N79L5eT2Xraec4UJsi2Fz,lo-fi cover
3571,5CSh3jHl5ivr6NDKwicQyd,chillhop
3572,2r7POU2f5jV6x3k4vsNwrM,vocal trance
3573,1gmAvUNIqrPSGklxtoj514,
3574,29uBPqNiTiQxmLadKstqWP,progressive jazz fusion
3575,62Jwsvqi7hW8TR9rAcfBXY,dusseldorf electronic
3576,51Rlwvwkj8L3zakIRr6dUV,deep house
3577,4zAOqBfNLyWFvj1e3yvypJ,downtempo
3578,6hV6oxGLeLFw17DGjIPkYD,uk pop
3579,0cmWgDlu9CwTgxPhf403hb,downtempo
3580,0kTgfHNXO2Q41e1E6PRu7r,
3581,39sPWwRyNp4NNMyWzN7I0o,chillhop
3582,09OgHVPSgCgflZLrGScfE9,indie jazz
3583,0iViECTHd21gYy1zIEvusi,indie catala
3584,6EHS9kZ9PpeXaJ4wZO3FSX,bedroom pop
3585,0NrVrf231eji48nhNUJTXe,indie jazz
3586,4eArh1v6UwBbKkjdgHCned,charlottesville indie
3587,108ugtkRFQzP9nGgNiyERO,gainesville indie
3588,5BYcwjrQth7em7maAt0yKE,vapor soul
3589,2C62QiJ3Rme5no5evMD1hH,chillhop
3590,5E5cEevLYdQHU04gIkA3ff,ambient techno
3591,6rJ1GwtHin2BJbKLuNn9pi,chillhop
3592,2YCz7aHoRoAZ435UDLOKOs,lo-fi beats
3593,3u9rbdcmA6CxjxOAkjaeFr,british jazz
3594,1e88xro2hrLDrEi4NSvLwp,
3595,0tFVT92PBHTTLoKmS8WbFP,chillhop
3596,2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic
3597,3uBuZhRPzJrsdk6JxJWJuw,indie electronica
3598,0HJcuNJNdlXlORoMgfsiIL,uk experimental electronic
3599,7vByi0TCh4wNTdqNK7dNqe,basel indie
3600,2kQnsbKnIiMahOetwlfcaS,alternative r&b
3601,2TXpVEw5FbzDh93tLoDm0i,shimmer pop
3602,2pRRvc1D9seqK4txoe8laT,chamber psych
3603,0mhox3TAeYSKScgjAO6Xx2,jazz boom bap
3604,7GsvnIE0bUBu6WZXO3ryJe,lo-fi beats
3605,4o9ii8b1L3D2CpVdsyhbtx,
3606,6rJ1GwtHin2BJbKLuNn9pi,chillhop
3607,25pd339V2rRJo84USlcSRP,bedroom pop
3608,3KrbWefSRojrufNTqBI1wy,focus beats
3609,4oCcCzMjKNCjQTzxtVlOJT,chamber psych
3610,5fsvdsoyuf70KZSQDisJdy,
3611,0HrxevJVGTEFBWFfAc88H3,chillhop
3612,13Kd75NSHSp9lB4CaqPMOV,alternative r&b
3613,4SrMy4CFC4W9YE2rS6eIY9,south african alternative
3614,0uUIxKwkvqgcHmFRnvEn8G,
3615,7e8rT9wPUmfu9ZPC8Mym17,ambient
3616,5MraexJKZDrQYzS98kNwie,art pop
3617,0nxkDLU7KQX931VkQqaGwJ,neo r&b
3618,2Nkx8rC2qNI4l3GUCUB4KP,austrian pop
3619,1puNKd1JxQc5ULmcei2mb3,
3620,1PTEiCpkzNkLNgMi1LL8JR,deep house
